Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCJ05,OUT045,2383.684494811314
FDS04,OUT027,1968.2594579487486
FDX28,OUT010,1887.365368677929
FDB41,OUT027,742.7913047882685
FDG53,OUT046,2318.8429551899826
FDL15,OUT010,2286.447459745017
FDQ08,OUT049,1118.9585686511127
DRN36,OUT013,1707.7577810496114
FDI46,OUT013,4064.659528575674
FDG16,OUT027,3401.4562855772165
FDV32,OUT013,1038.2948159136358
FDF44,OUT010,1930.5054237129516
FDK04,OUT018,805.9409425887061
NCA41,OUT013,3281.7561572991035
FDD51,OUT017,307.7276674111017
NCZ53,OUT045,3078.7581782971392
FDP01,OUT027,2545.5172686868755
FDY25,OUT049,3105.996679059379
FDB17,OUT018,2771.80748236585
NCV54,OUT018,1853.5348335719973
FDJ32,OUT017,891.7831721561051
FDA37,OUT049,1993.8647093701002
FDG35,OUT035,2813.0268834647977
NCM05,OUT018,4052.725994220171
FDG45,OUT046,3649.3979324886714
FDH28,OUT013,529.6680570820936
NCE18,OUT049,4168.384555313471
FDH38,OUT045,2054.34878730082
FDR56,OUT013,3059.1554240210426
FDH17,OUT027,1889.2771645494286
FDD39,OUT049,3338.046025280346
FDB41,OUT049,536.5350734467283
NCR53,OUT046,3147.287535995474
FDX46,OUT017,799.8630669487138
FDV28,OUT049,805.9069437654434
FDA08,OUT018,2492.62085674439
FDH45,OUT017,325.1660828664244
NCS38,OUT010,1404.0000362347128
FDD40,OUT010,3149.1455500344746
DRM59,OUT035,2619.1133872762184
NCJ43,OUT018,2903.5797861270257
NCN29,OUT013,1201.3841064830522
NCC19,OUT045,2816.673801509314
FDR56,OUT035,2800.6606576090126
FDZ43,OUT049,3803.180725737995
FDJ32,OUT010,830.8082672063792
DRH03,OUT017,1416.1634287871602
NCZ54,OUT035,2367.119752864397
FDE26,OUT017,2049.6493946873597
FDS03,OUT045,890.0656617304703
DRZ24,OUT019,1688.0334366346833
FDO48,OUT027,3782.851928802036
FDW39,OUT049,2869.6735358368824
NCK05,OUT049,1204.527012945764
NCK30,OUT017,3843.1400770247965
FDT27,OUT018,3492.172894315445
FDS08,OUT019,2787.816030675436
NCJ19,OUT049,575.0902884816533
FDC58,OUT045,914.2010158209305
DRE37,OUT013,2941.1905261518114
FDW02,OUT035,2059.450626715665
FDJ02,OUT010,2388.659302004002
FDX09,OUT045,2719.1696208165413
FDT31,OUT010,3083.465074693646
FDI24,OUT049,2704.1828493202593
FDY09,OUT045,2959.8491367804672
FDV28,OUT045,34.412769561600726
DRM47,OUT049,3088.111905831611
FDT52,OUT019,3934.635332143989
FDI48,OUT018,714.669929407446
FDY55,OUT017,3774.247419682597
FDU48,OUT013,2199.8172576550132
FDN25,OUT045,843.480137103983
FDP20,OUT049,2005.2515268879688
FDJ15,OUT013,3232.178156391459
FDD04,OUT018,1894.4703385046487
FDY58,OUT045,3642.6220039178916
FDR37,OUT018,2669.8735349377966
FDF44,OUT013,2218.7964235936233
FDD32,OUT045,1303.249131259803
FDR57,OUT017,2532.4779994096098
DRG39,OUT027,1121.5973100057818
FDX15,OUT017,1903.1056728806325
DRN37,OUT045,2397.8218332218057
FDW40,OUT027,2672.12000941121
FDB32,OUT049,1581.294253489621
FDM40,OUT018,1657.8745020624701
FDE39,OUT027,2185.711133750283
DRH49,OUT017,1290.904550020503
FDT46,OUT049,912.795872267965
NCF06,OUT035,4170.863018998873
FDP07,OUT017,2781.9560926836966
FDC04,OUT013,3967.4270549133944
FDZ32,OUT017,1629.911577707233
FDD50,OUT045,2202.454328856151
FDU56,OUT017,2820.88704569561
FDV34,OUT017,1242.9919175964242
NCY41,OUT013,642.3901232559037
NCK18,OUT046,2873.568904208729
DRH25,OUT049,986.6865739167479
FDT57,OUT046,3919.4163698036573
FDV56,OUT018,1717.4495769326095
FDV12,OUT045,1446.6332870452898
FDN52,OUT017,960.6676653590803
FDX38,OUT035,749.1858102457481
FDE47,OUT018,1863.9499920365852
NCO07,OUT013,3712.790760960259
FDV09,OUT027,2715.08588027547
FDZ23,OUT019,2817.9553874423655
DRH51,OUT018,1038.0075017086128
NCY54,OUT045,2132.0333965647915
DRG49,OUT013,4002.15989274433
NCC19,OUT049,2876.7798991566124
NCV53,OUT045,3936.356938701021
FDZ47,OUT019,2038.3212822062342
NCO26,OUT018,1599.1598011344795
NCP02,OUT045,1009.8221729658471
NCW30,OUT018,4179.30106564772
NCN55,OUT046,3786.7694673514598
FDB20,OUT010,1102.080770955985
DRL11,OUT013,2679.014269524556
DRD60,OUT045,2880.062964043056
FDW14,OUT010,1679.4074913539043
FDL27,OUT010,1269.9305693746974
FDU09,OUT018,723.8465265501618
DRH36,OUT027,1477.9384906535342
FDP34,OUT027,2283.8486851730995
FDE04,OUT017,2820.4501449310374
FDZ57,OUT027,2323.9515580281477
FDF02,OUT010,1107.5623802608025
FDG28,OUT045,3856.5426677584946
NCI31,OUT046,802.459389994634
FDT43,OUT013,1120.8623913583433
FDU20,OUT046,2055.1944387120348
FDD53,OUT013,1083.809557554243
FDW15,OUT045,2291.801153783432
NCT53,OUT045,2594.65692788006
NCG55,OUT027,2074.3344277095202
FDD48,OUT035,1865.313290637987
FDG47,OUT049,4069.6158526124054
FDI21,OUT017,932.3309211124033
FDT27,OUT017,3511.3001000068143
DRO35,OUT013,2095.11221867524
FDD33,OUT017,3803.0476664310845
FDC04,OUT035,3776.259437370416
FDY34,OUT013,2959.0907368053267
DRJ49,OUT049,2239.045179518718
FDE05,OUT049,2377.898656041536
FDU31,OUT017,3475.9640001987464
NCN19,OUT027,3346.525493578367
FDK56,OUT027,2769.8575526220156
FDK58,OUT017,1571.9465617103888
NCJ42,OUT035,1696.032885263281
FDZ34,OUT027,3121.692922712391
FDA52,OUT018,2854.605969755419
NCR29,OUT013,1085.210992861259
FDT48,OUT035,3373.630759807158
DRJ51,OUT019,3344.7884143413357
NCS54,OUT046,3020.155795237428
FDV01,OUT035,2197.394962766324
DRG51,OUT027,2961.678140744607
NCG42,OUT013,2266.5374320293013
FDA51,OUT049,1352.5019894638608
FDV19,OUT010,2497.7103892864143
NCT18,OUT045,2792.457808766332
NCS41,OUT045,2868.1097335050945
FDO03,OUT046,3705.4956291418493
FDL12,OUT010,303.61144084396074
FDY37,OUT010,2299.593975417265
FDI58,OUT049,1420.1633915430539
FDT28,OUT018,2170.131662104188
NCC42,OUT010,2092.872745196877
FDO01,OUT017,2043.3398410947339
FDJ02,OUT013,2583.734933155927
FDQ04,OUT018,439.19663725823193
DRL47,OUT013,2181.3008459637313
FDZ32,OUT035,1723.6216778017915
FDC35,OUT035,2915.6257369919804
FDX14,OUT045,1028.5837754317145
FDZ35,OUT013,1974.5982354386833
FDL14,OUT013,2742.790436666339
FDO04,OUT049,985.6283476328426
DRK11,OUT017,2482.351955964663
FDB44,OUT018,3385.7427597608475
FDZ50,OUT049,2793.2736588005537
FDI12,OUT027,1392.9193119622578
FDU43,OUT017,3560.1329637543713
FDD58,OUT010,1393.7806277971285
FDB27,OUT017,2987.578251506304
FDB04,OUT018,1194.4355342320778
NCO17,OUT013,2303.5256907266375
FDL12,OUT017,492.37174393703026
DRJ13,OUT049,2492.7196009220206
FDD57,OUT045,1609.7738388379657
FDW19,OUT035,1760.6064014338954
DRD27,OUT018,1556.2575272125578
FDH27,OUT027,2464.026995876473
NCW30,OUT027,4472.045893700135
FDR40,OUT018,1364.5776039126795
FDG05,OUT013,2492.0837754113127
NCY41,OUT019,411.671540655283
FDI38,OUT018,3284.4034454510765
FDR20,OUT046,802.3349729786314
FDE09,OUT017,1789.0102118828108
FDN50,OUT019,1732.6437906728606
DRF27,OUT045,2499.4886684063313
DRF51,OUT013,254.00430059136852
NCO02,OUT019,937.4945179522983
FDB51,OUT027,1256.9191040839432
FDJ50,OUT013,1185.0677985905168
FDN52,OUT013,1187.3575060358926
FDX14,OUT013,1288.4355119344073
FDT27,OUT019,3592.35107621906
FDV10,OUT013,802.3305833490558
FDU33,OUT046,414.9102556462094
FDU58,OUT046,3104.722026704774
NCP42,OUT027,3431.436013514285
FDL51,OUT027,3582.558929229719
DRH15,OUT027,674.5630462552363
FDU16,OUT017,1192.2509883998755
FDW15,OUT017,2225.427401101846
FDQ44,OUT045,1929.7147018768956
NCI06,OUT027,3057.9419856564346
DRK23,OUT019,3844.265259619089
FDC28,OUT035,1692.2794916578896
NCY17,OUT019,1130.8880728460208
NCV05,OUT018,2410.654674310983
FDM34,OUT019,1997.4028808484727
DRD60,OUT027,3148.946265570419
FDT38,OUT046,1349.4064963211167
FDQ57,OUT018,2301.5159235087303
FDE59,OUT027,736.5250043001761
NCM43,OUT046,2753.0476280108705
DRI51,OUT049,2724.242418107755
NCG30,OUT017,1554.4152234954418
NCK54,OUT035,1862.7137500463832
FDQ16,OUT019,1842.6818581059379
FDI36,OUT013,3231.2413905386347
FDX16,OUT027,2486.463150775515
FDA34,OUT046,2953.519049685201
FDJ48,OUT018,3756.434316014929
FDU47,OUT035,1846.3899003447004
FDS39,OUT046,2461.0003128698045
FDD11,OUT046,4087.87932771962
FDM16,OUT027,1457.869605476346
FDU56,OUT018,2765.653982928503
FDQ32,OUT017,1827.5126122161382
DRK35,OUT013,747.3902763272599
FDA58,OUT049,3476.111950989951
DRG48,OUT019,2591.395335933623
FDT59,OUT010,3779.3216576116683
FDQ31,OUT019,1435.6411661678721
FDS51,OUT018,970.1897119749628
FDW32,OUT027,1392.3766180470957
FDI15,OUT027,3954.1198074968634
NCV30,OUT017,788.8607327563877
DRG25,OUT049,3123.8397538562604
FDT02,OUT013,844.1194942029833
FDO33,OUT027,1840.668497042825
FDP38,OUT035,867.6572000974375
FDZ45,OUT035,2980.035100410587
NCA54,OUT027,3108.943953470356
FDU33,OUT017,280.5213732537886
FDN58,OUT017,3543.4775957880483
FDI05,OUT045,854.4310294002134
FDM57,OUT019,1147.0432307491756
NCS42,OUT027,1547.2197071896117
FDB57,OUT045,3560.9682671700284
FDC03,OUT045,2987.5237099522346
FDZ58,OUT013,2050.9757702492134
NCK29,OUT045,1642.722271191149
NCR53,OUT045,3085.172708684382
FDE26,OUT027,2331.4111745918926
FDU52,OUT049,2422.8869270472533
FDE41,OUT027,1478.532398909978
FDU38,OUT018,2733.5355920248185
FDA52,OUT017,2307.4350411499036
FDW46,OUT046,999.4021857164771
DRI59,OUT035,3733.0201790685496
FDT38,OUT035,1236.2467547776469
FDL33,OUT018,2784.09077624567
FDQ01,OUT027,3687.39577203523
FDJ08,OUT046,2789.7238096871915
FDQ47,OUT049,97.41094470912867
NCZ18,OUT013,3561.9219931502885
FDE29,OUT017,471.3780447934878
FDF10,OUT027,2044.6820955250805
FDC48,OUT049,1520.399417261222
FDY58,OUT013,3834.8550739016646
NCX30,OUT010,4126.309045624483
FDV11,OUT013,2845.6552535188202
FDT46,OUT046,935.7635480129356
DRD01,OUT019,844.4593522705436
FDQ11,OUT013,4174.9152899209585
NCM41,OUT017,1419.3544569675978
NCC55,OUT013,725.8038120713973
FDG45,OUT027,3230.1239043029964
NCQ54,OUT049,2859.9016220902813
FDM34,OUT045,1911.5202508769617
FDD17,OUT019,3917.440618234348
FDN38,OUT027,3951.2539524659187
FDB53,OUT018,2446.2275496527836
NCL06,OUT035,3960.035281083474
NCV18,OUT019,917.344762198969
FDX25,OUT013,3259.613814015731
FDB39,OUT046,991.9253269105866
FDC33,OUT049,3060.0820044278735
NCO14,OUT018,707.9910431941717
FDA58,OUT027,3700.55545638896
NCQ02,OUT017,3037.796071063167
NCR53,OUT017,3046.9969491184456
FDN52,OUT046,1094.9760265306031
FDG26,OUT046,4075.697848846663
FDE23,OUT027,950.2549230584154
DRI37,OUT013,852.1430642485793
DRH37,OUT018,2507.3732305919293
FDO01,OUT035,2053.8042479645374
FDK45,OUT049,1899.7612839769135
FDP23,OUT049,3540.6468635599376
FDM33,OUT035,3223.206681114978
FDD36,OUT017,1929.8149309696128
FDL56,OUT017,909.9375282558503
FDT27,OUT010,3448.959047755452
FDG52,OUT017,545.1371567710521
NCL42,OUT035,3792.9360766872524
DRJ24,OUT046,2690.9761404543933
FDV38,OUT046,623.0229342333114
FDT35,OUT045,2468.061380183939
FDY51,OUT045,3281.9411285187452
FDC37,OUT017,1645.268075749802
NCP43,OUT013,3103.4360148156775
FDO33,OUT045,1563.1474591226324
FDW04,OUT018,1933.1279365892406
NCC31,OUT046,2653.939075655184
FDK22,OUT049,3546.7234950259226
FDJ50,OUT017,936.6220444395185
FDV13,OUT017,1396.0513328517336
DRL60,OUT017,2431.711228970922
FDW03,OUT017,1707.9723237904655
FDY27,OUT035,2868.0155689123385
FDB39,OUT027,1135.4490768951182
FDU59,OUT045,2366.9646851085854
FDZ57,OUT049,2303.77890828855
FDO21,OUT049,3747.218816544566
FDS43,OUT018,3069.649962567466
FDU28,OUT010,2489.2227644968625
FDC51,OUT010,2121.7562378308576
FDW16,OUT010,1383.6953376984202
FDP32,OUT010,1613.2362682232233
FDB60,OUT019,3289.673661602734
NCQ30,OUT046,2069.4856947826047
FDD26,OUT049,2851.9136134077817
FDI44,OUT045,958.8080343808433
DRH23,OUT046,389.8010539454299
FDO44,OUT046,1618.6219810128023
FDG04,OUT046,3193.1957788553955
FDM32,OUT027,1796.635637618925
FDM09,OUT013,2700.077717766304
FDZ47,OUT013,1571.124628361773
FDM40,OUT027,1974.4646253905048
FDY48,OUT017,1629.03945548103
NCM30,OUT045,548.3043261240382
FDX36,OUT010,2855.247590318151
DRF03,OUT017,526.2845456218456
FDN51,OUT049,4201.648641348063
FDM57,OUT049,1249.9415078675556
FDB35,OUT049,1440.7251877099516
FDY13,OUT027,1540.9944498527802
FDA37,OUT017,1900.273655319841
NCX53,OUT017,2267.8381929829666
FDD59,OUT018,1104.8296393880119
FDX10,OUT019,53.23931223769614
FDC03,OUT018,2883.0201152534173
FDW43,OUT035,3588.8770079322276
FDW10,OUT046,2680.8770736672195
FDY14,OUT027,4251.416618752333
FDV43,OUT045,563.8199478798051
FDO40,OUT013,2609.82550119354
FDP46,OUT027,1546.6975865952118
NCE43,OUT019,2276.8235919418257
FDD05,OUT035,1960.8470726763007
FDJ60,OUT010,2361.0205857110523
DRE27,OUT018,1029.8498687861684
FDO11,OUT035,4004.3525450162124
DRG11,OUT027,1760.8826611484765
FDK33,OUT010,3524.875112735026
DRM23,OUT045,2250.5423813873313
FDJ02,OUT027,2629.8050779372716
NCZ05,OUT045,1618.3314020860053
NCL30,OUT013,2153.639195763124
FDZ19,OUT018,2464.2284657011114
FDM45,OUT049,1779.4778712924417
FDO36,OUT046,3046.3446759659455
NCK31,OUT045,907.9264434132929
DRJ37,OUT045,2356.90310246445
FDP24,OUT018,1585.0729336678778
FDF46,OUT013,1840.4758168656626
FDX46,OUT019,913.9562800787826
NCL18,OUT045,2456.35411649858
FDJ26,OUT013,3356.857383388924
FDJ07,OUT045,1989.7873727449514
FDY15,OUT013,2050.9184968978116
DRG01,OUT045,1180.8333571429503
FDF58,OUT045,1194.9589589969219
FDZ14,OUT019,1980.3093481942087
FDP31,OUT049,513.2259793198427
FDH45,OUT013,604.2007266629444
FDA09,OUT010,1931.0713691265373
FDW31,OUT035,3113.812615192408
FDA57,OUT046,728.2123637145451
NCE55,OUT035,2391.8501796792298
FDC17,OUT019,3655.4425564455414
FDC59,OUT013,1171.9515346445442
FDA22,OUT013,2703.7939420414987
FDK52,OUT035,3321.839685456511
NCM26,OUT046,2534.876622225802
NCT53,OUT035,2622.3729763745687
FDW45,OUT018,2251.2232522664235
NCI18,OUT035,3580.3717760451764
FDE38,OUT018,2526.933591958157
FDF08,OUT019,1336.0888068604727
FDY58,OUT010,3572.7911800131114
FDF58,OUT019,1375.696235749212
FDX39,OUT017,3204.1587763373936
FDB44,OUT049,3523.118503383852
FDF28,OUT013,2214.0818745772413
FDE39,OUT013,2127.548974501253
FDT37,OUT018,3914.2766140031526
FDZ45,OUT017,2954.2897119931076
FDO40,OUT035,2384.330673921013
FDM57,OUT027,1452.2217261774786
DRG36,OUT017,2399.2251193378906
FDY36,OUT010,1332.1630759814798
DRL60,OUT027,2707.5864161336285
FDS25,OUT019,1080.269846960633
DRF49,OUT027,1890.184628579289
FDP16,OUT045,3850.7579229521943
FDS60,OUT049,2905.53939751894
FDU15,OUT027,933.4605476162869
FDK43,OUT046,2173.230499794063
FDN25,OUT046,962.6165644912471
FDE53,OUT049,1795.8825915903362
FDB22,OUT013,2387.3502027643735
FDE39,OUT017,1889.6089920024315
FDX35,OUT035,3427.703016560972
NCG54,OUT049,2560.480476713008
FDH27,OUT035,2245.509586166696
NCK42,OUT013,3768.691036227505
FDS25,OUT049,1366.1470648106624
FDI10,OUT018,2492.1466698426957
FDU35,OUT035,1446.337582489101
FDI04,OUT017,2929.8967990810743
DRK23,OUT035,3831.656964664755
FDB53,OUT019,1667.5538809321006
FDY02,OUT049,3981.346787393577
FDM60,OUT035,622.414967725781
NCJ31,OUT010,2601.4732580194686
DRP35,OUT017,1687.0289400728543
NCQ30,OUT018,1940.255480163676
DRL11,OUT010,2406.2342105157622
FDU01,OUT013,3221.706483021353
FDR39,OUT035,2598.932060503561
FDO08,OUT046,2650.446103756378
FDC02,OUT045,3943.5957595187174
NCZ29,OUT035,1853.7135514705951
FDF29,OUT010,2162.284575290403
FDZ23,OUT017,2747.8683695074797
NCU53,OUT018,2549.1605428918447
NCW30,OUT013,4457.917022396046
NCM26,OUT027,2770.0185389345424
FDV50,OUT027,1822.1897992256381
FDW15,OUT049,2290.9009730535945
FDI35,OUT027,3127.5082771338457
FDO11,OUT017,3937.4043787919036
FDN48,OUT046,1443.873837669751
NCA17,OUT049,2358.773837086679
NCN54,OUT013,1530.053999368527
FDP22,OUT013,750.219752708108
NCB54,OUT035,1967.5660735722267
FDD08,OUT045,681.8545135205204
DRM48,OUT010,-26.787256232368236
FDG41,OUT027,1838.4342331709631
FDE44,OUT027,449.14336618962625
FDE26,OUT035,2066.6094894709204
NCS38,OUT013,2223.719950943647
NCJ54,OUT018,3747.361828547291
FDI40,OUT019,1007.3914663819087
FDN45,OUT018,3060.590322458389
FDU43,OUT046,3740.976643245849
FDI04,OUT010,2809.061793997913
NCC07,OUT018,1622.576053899902
NCC07,OUT019,1904.3014223833452
NCD18,OUT045,3492.128212065072
FDU55,OUT035,4056.6990012766837
FDX59,OUT035,530.9540532964602
FDR52,OUT049,2903.557502859152
NCP17,OUT013,1258.2829420295893
FDQ32,OUT045,1895.3084202087157
NCT17,OUT049,3026.272331376127
FDO10,OUT049,1165.2823698605716
FDE32,OUT049,571.9363256589604
FDN44,OUT045,2592.182640971925
FDH02,OUT035,1524.9121818363928
FDK60,OUT013,1530.9639222400328
FDS24,OUT019,1318.6237653658718
FDL03,OUT010,3135.001058333044
FDB46,OUT027,3358.737336953698
FDO48,OUT049,3611.0877395039424
FDZ39,OUT049,1761.4150131547358
FDT02,OUT027,1010.2855952726386
FDC50,OUT013,1277.5800951103884
FDP39,OUT035,690.5031492735907
DRG15,OUT018,758.0011152198422
FDP10,OUT018,1138.9334095429695
FDF53,OUT027,2923.5962615687604
FDN34,OUT045,2664.5917792309774
FDK02,OUT045,1604.7272780203566
FDC23,OUT045,2870.327723223545
FDJ10,OUT019,1623.8303095467345
FDE53,OUT035,1760.3053506608921
FDR25,OUT035,3706.758972598749
FDW50,OUT046,2539.48310184215
FDS09,OUT049,725.1896879978885
FDW49,OUT010,2398.475426549481
FDU51,OUT046,2606.4561748819287
FDF28,OUT018,1911.4391325028373
NCY30,OUT018,2776.5188706308363
FDD44,OUT045,3949.2704432077444
FDX09,OUT017,2652.6291311743735
NCF30,OUT013,1803.586311826959
FDZ50,OUT019,2729.7812266918554
FDW37,OUT013,1789.7454926309947
FDD11,OUT049,4102.400165182913
DRH39,OUT018,843.6307415695483
FDA36,OUT049,3158.620898320467
NCG43,OUT049,1332.1862149931549
FDF02,OUT035,1330.5069268446532
FDP57,OUT027,1815.6752829999605
NCE42,OUT017,3685.7378508303846
NCR38,OUT027,3898.266476554465
FDP03,OUT019,1929.6600829874114
FDO51,OUT035,704.703362825916
NCQ42,OUT046,2080.4799872510994
NCM41,OUT046,1537.1453869991929
FDH48,OUT027,1516.3035080541558
DRF60,OUT046,3764.283501501661
FDJ27,OUT035,1203.5764024080672
FDQ14,OUT013,2528.6175093756538
FDN27,OUT017,1964.0181106564087
NCQ02,OUT046,3209.5326021275396
FDJ33,OUT049,1839.9525715565578
FDP07,OUT027,3116.667129666792
DRE01,OUT049,3292.8151732220213
FDU36,OUT045,1616.015374939063
FDL28,OUT017,3458.073481305528
NCX53,OUT046,2391.3456581675746
FDZ39,OUT013,1930.9144592778648
NCP42,OUT013,3435.663668069945
FDJ14,OUT035,1256.691396235412
FDK04,OUT049,926.5387965838527
NCC19,OUT017,2791.78602919888
FDS09,OUT018,591.7674785067793
FDZ02,OUT046,1713.35537731558
FDD35,OUT018,1912.1895576478964
NCY42,OUT017,2377.6979205300486
FDB05,OUT045,3750.69423095445
FDF20,OUT035,3098.703382702628
NCO41,OUT018,1567.1483235529558
FDC40,OUT027,1408.8496628587563
FDV58,OUT045,2713.5976547590617
FDZ57,OUT045,2095.7451504398123
DRM35,OUT046,2796.681044197474
DRN36,OUT018,1361.1061385606736
FDQ13,OUT046,1570.4791544790824
DRO35,OUT010,1816.6054528827008
NCD43,OUT035,1852.8460327176836
FDA51,OUT018,1193.133716262757
NCX17,OUT027,3586.389720063693
NCZ17,OUT049,527.2769361177125
FDR11,OUT027,2311.3524497163453
FDW34,OUT049,3919.1928623563217
FDN50,OUT017,1462.1155418135095
FDS09,OUT046,734.4541039349315
FDS48,OUT018,2348.9258615773397
FDL44,OUT049,2725.108252916005
DRF48,OUT018,2865.8897176570754
FDA14,OUT018,2421.565642779984
NCD30,OUT049,1614.7178482171512
FDI16,OUT017,337.68788742614925
NCG06,OUT035,4084.1564401416217
DRZ24,OUT035,1740.3478841280448
NCS17,OUT045,1312.224734309133
FDB37,OUT045,3846.3972586195196
FDE10,OUT035,1858.58537089331
FDC57,OUT045,2930.72590515302
FDM12,OUT018,2725.314889428173
FDE24,OUT049,2026.0502539107074
FDW22,OUT045,3538.977410095915
DRD01,OUT027,1018.1394762073905
NCZ18,OUT027,3586.51010884063
FDN49,OUT045,271.8795644329075
FDR22,OUT035,1844.9236339509152
FDV08,OUT019,1142.3966344007094
FDY39,OUT046,3020.739612427493
FDV36,OUT049,2077.9631229539264
FDO60,OUT045,733.7600666730432
FDU04,OUT027,2346.567007149417
FDR20,OUT027,1064.379055103167
FDW19,OUT019,1880.3470736411327
FDU40,OUT049,3085.8084175603544
FDK15,OUT045,1315.8422970716092
DRF15,OUT035,2388.4400245745346
FDQ25,OUT017,2765.6285735379643
FDI48,OUT019,842.5633580620088
FDS49,OUT046,1161.3508401830913
FDV22,OUT046,2704.327964248907
NCV42,OUT046,1898.3013978711897
FDX26,OUT046,2748.229141028005
FDI33,OUT018,1382.9874099872031
FDZ14,OUT049,1972.4415612961202
FDG10,OUT013,1298.9762535957743
FDM38,OUT018,541.8500615595804
FDG26,OUT027,4267.38585165692
FDH46,OUT035,1633.6011490042256
FDN13,OUT018,966.1154369953401
FDU57,OUT035,2158.975850141207
NCI06,OUT046,2894.0794724091575
FDM38,OUT045,668.4152398082988
NCG42,OUT010,1945.8002034440397
FDL39,OUT045,2732.138245477003
FDT31,OUT019,3345.007733184746
FDV59,OUT013,3601.6170856964527
FDB49,OUT035,1659.0824570377736
FDD58,OUT049,1610.9413434843082
DRN59,OUT046,699.6134612649948
FDX48,OUT049,2462.9292290487356
FDQ11,OUT049,3987.6966357080564
FDY12,OUT049,466.86423165474116
FDQ11,OUT045,3966.7022872182497
DRI11,OUT017,1839.2138264408823
FDY32,OUT027,2427.0039216042205
FDS51,OUT045,1022.7805785639648
FDR19,OUT010,1318.1283602449075
DRB13,OUT018,3101.2058961234943
FDS21,OUT035,1039.0886246410046
FDQ40,OUT045,2823.16293722143
NCE55,OUT013,2617.6286991721536
FDX43,OUT027,2657.0665170583416
FDS12,OUT049,1462.659935820604
DRK01,OUT027,1663.455036016101
FDN25,OUT017,772.3207659375475
FDB60,OUT046,3232.371830141208
FDQ13,OUT017,1425.2143499184785
DRK13,OUT045,2783.4954845558095
DRF25,OUT018,528.7862126231339
NCD42,OUT019,973.4297466777207
FDW25,OUT045,1424.27744758482
NCV29,OUT027,3160.840587975428
NCK42,OUT035,3518.261643210193
DRJ13,OUT027,2651.9720897333063
DRD15,OUT017,3543.00947508655
FDM27,OUT045,1952.3508946622314
FDZ50,OUT018,2653.6265695432558
FDC04,OUT046,3862.876529355017
FDF50,OUT049,3374.6502351100316
FDP15,OUT045,3857.3586003734817
FDK46,OUT035,4029.4790761483673
FDZ56,OUT018,2632.6652648781564
FDY60,OUT049,2522.902777425734
FDB10,OUT035,3610.5775826573918
FDR57,OUT045,2590.5218147998967
FDU58,OUT049,3092.7007632053537
FDH02,OUT046,1619.3598480609799
FDP48,OUT013,3111.0489771876455
FDI46,OUT035,3817.1755551150927
FDW56,OUT013,3157.3940713818774
NCM19,OUT010,2029.1900363501518
FDS50,OUT027,3665.8065404246663
FDK24,OUT013,689.2301194719621
FDO36,OUT017,2583.5919560242037
FDK45,OUT027,2100.8235825498705
NCL05,OUT045,880.7827416740765
FDL32,OUT018,1325.5869781982328
FDA28,OUT049,2000.5539359299946
FDY36,OUT018,1255.1340936086453
FDP32,OUT018,1755.0906142784552
FDL50,OUT046,2031.771914745761
DRC24,OUT049,2497.22927836125
NCS18,OUT017,1644.1258236515423
FDD16,OUT017,1125.3413881376764
NCV18,OUT013,1317.1176682871155
FDX07,OUT046,3028.555832357084
NCZ05,OUT027,1827.498382462094
NCI31,OUT013,597.7763751201346
FDK14,OUT049,1415.9463048938633
NCR06,OUT045,868.1133916287181
NCF54,OUT049,2728.863251697385
DRG23,OUT010,1999.1717788451751
FDD53,OUT046,755.5009994768516
NCM31,OUT027,2282.873925014559
FDT16,OUT017,4039.6869968757383
FDR40,OUT035,1420.8281910870392
DRG25,OUT017,2966.8808759345775
FDT10,OUT035,843.1046368938369
FDY32,OUT013,2434.3955945499983
FDN50,OUT035,1513.3447982766374
FDZ35,OUT019,1917.620023616888
NCP54,OUT045,1957.637357581807
NCD07,OUT035,1719.7202490519921
FDS02,OUT018,3219.4861669429483
DRN59,OUT018,580.669312338574
DRB24,OUT013,2792.4593053271055
FDP37,OUT027,1790.8681656504232
DRB01,OUT018,2759.3481480006703
FDR47,OUT046,2927.7528494949947
NCM31,OUT010,1920.9028598357218
NCF06,OUT027,4413.406898340247
NCV17,OUT027,2417.9658830327826
FDS10,OUT049,2863.0462784830634
FDN52,OUT035,986.5656462533079
FDZ48,OUT013,1830.5286433917463
FDJ48,OUT049,3903.632671527208
DRB13,OUT027,3432.356717171151
FDV59,OUT017,3324.2781027455057
FDL32,OUT035,1366.8674995680049
FDZ12,OUT035,1973.8487818743815
NCR06,OUT027,1076.9755430667537
FDP51,OUT017,1631.7036487224614
FDY22,OUT013,1915.3018618310416
FDZ38,OUT049,2870.92443314354
NCO54,OUT035,949.8567164816996
FDR23,OUT035,2546.6639154785335
FDM38,OUT049,739.4462773755731
FDS25,OUT013,1588.5114614208578
FDZ22,OUT013,1556.5170228102106
FDZ20,OUT019,4168.77942540697
FDD45,OUT010,914.4882316994917
FDN03,OUT049,4102.044096081474
NCW30,OUT046,4326.941274059282
FDY24,OUT027,730.4051450292391
FDJ26,OUT019,3101.057578338008
FDM15,OUT049,2651.6657416437483
NCW54,OUT027,929.3983145624807
FDA23,OUT045,1599.5934605094335
FDA39,OUT019,1078.9308535795717
FDZ12,OUT017,1961.204258414804
NCB42,OUT046,2071.928424365491
FDL16,OUT046,259.3907185089447
